0,0,0
0.00199027,0.00195431,0.552782
0.010179,0.0257122,1.08702
0.0198984,0.0867129,1.59335
0.0286594,0.18425,2.06923
0.0358364,0.312541,2.51464
0.041574,0.466485,2.93303
0.0462029,0.640903,3.32724
0.0493792,0.833799,3.70083
0.0512182,1.0416,4.05876
0.0516463,1.2588,4.40548
0.0509507,1.48187,4.74495
0.049587,1.7068,5.07999
0.0475911,1.92891,5.41359
0.0455271,2.14513,5.75012
0.0446012,2.35402,6.09265
0.0462272,2.55414,6.44233
0.238413,2.60753,6.50691
0.582367,2.5439,6.35064
0.923979,2.47518,6.21409
1.26102,2.4005,6.09513
1.59166,2.31888,5.99623
1.91505,2.22787,5.91397
2.23045,2.12773,5.84255
2.53751,2.02151,5.78091
2.8353,1.91281,5.72464
3.12302,1.80665,5.66957
3.40123,1.7097,5.61413
3.67096,1.62688,5.5541
3.9346,1.56197,5.48597
4.19388,1.51903,5.40816
4.44985,1.5011,5.31705
4.70327,1.50869,5.21122
4.95379,1.54115,5.09145
5.20201,1.59741,4.95741
5.4482,1.67576,4.81157
5.69296,1.77381,4.6572
5.93495,1.88863,4.49762
6.17239,2.01718,4.33753
6.40317,2.15597,4.18145
6.62512,2.30089,4.03339
6.83655,2.44812,3.89763
7.03572,2.59377,3.77766
7.22191,2.73492,3.67522
7.39437,2.86905,3.59327
7.55238,2.99456,3.53376
7.69606,3.11123,3.49693
7.82569,3.21988,3.4829
7.94248,3.32248,3.4902
8.04809,3.42122,3.51606
8.14447,3.51893,3.55707
8.23341,3.61861,3.60868
8.3163,3.7228,3.66604
8.3943,3.83428,3.72529
8.46804,3.95551,3.78265
8.53788,4.08916,3.83471
8.60367,4.2373,3.87853
8.66468,4.40157,3.91187
8.71976,4.58198,3.93335
8.76768,4.7773,3.94239
8.80759,4.98582,3.93912
8.83835,5.20453,3.92469
8.85913,5.43071,3.9009
8.8691,5.66113,3.86975
8.86756,5.89347,3.83382
8.85396,6.12519,3.79608
8.82864,6.35392,3.7596
8.79254,6.57788,3.72737
8.7471,6.79475,3.70235
8.69405,7.00282,3.6868
8.63548,7.20058,3.68229
8.57375,7.38714,3.68911
8.5112,7.5624,3.70725
8.44956,7.72665,3.73624
8.39015,7.88112,3.77523
8.33472,8.02717,3.82326
8.28399,8.1668,3.87908
8.23789,8.30227,3.94095
8.1966,8.43523,4.0067
8.15943,8.56749,4.07417
8.12537,8.70013,4.14095
8.09344,8.83464,4.20505
8.06249,8.97194,4.26449
8.03088,9.11319,4.31765
7.99708,9.25969,4.36359
7.95988,9.41172,4.40157
7.91807,9.56965,4.43135
7.87072,9.7332,4.45303
7.81744,9.90162,4.46698
7.75837,10.0742,4.47398
7.69446,10.2493,4.4753
7.62687,10.4258,4.47273
7.55739,10.6019,4.46824
7.48812,10.7762,4.46407
7.4213,10.9472,4.46245
7.35913,11.113,4.46562
7.30364,11.2726,4.4757
7.25683,11.4241,4.49438
7.21991,11.5663,4.52282
7.19391,11.6988,4.56224
7.18037,11.8212,4.61306
